Date,interest_rate
2012-03,1.031332314531442
2012-04,0.992502547627504
2012-05,0.9373492742854563
2012-06,1.0395549822283363
2012-07,1.012597574204788
2012-08,1.0197633695060857
2012-09,1.0242361536177753
2012-10,0.980210590283706
2012-11,1.0028467166850428
2012-12,1.0070682309562846
2013-01,1.0504280964668689
2013-02,1.0110606487650415
2013-03,1.035987723982873
2013-04,1.01808576777989
2013-05,1.0207628116830578
2013-06,0.9850006984044192
2013-07,1.0494620799130854
2013-08,0.968701980520656
2013-09,1.0297495232591953
2013-10,1.0445957527619447
2013-11,1.0280494713673287
2013-12,1.023562791975446
2014-01,0.9644170940441884
2014-02,1.0431170301781616
2014-03,1.006932165418227
2014-04,1.0062007891534142
2014-05,1.0210302800732804
2014-06,1.0190583317494701
2014-07,0.9849201691546576
2014-08,1.0376552955798253
2014-09,0.984486162750546
2014-10,1.023201460667203
2014-11,1.024533588646315
2014-12,0.995811412484003
2015-01,0.9689591941615894
2015-02,1.0548925108906233
2015-03,0.9826038928857804
2015-04,1.0085208198225353
2015-05,1.0104913823045898
2015-06,0.97898832802027
2015-07,1.0197420294351849
2015-08,0.9374191817441344
2015-09,0.9735571687199985
2015-10,1.0829831178126665
2015-11,1.0005048691103349
2015-12,0.9824698149673075
2016-01,0.9492646779530477
2016-02,0.9958716396909965
2016-03,1.0659911144400585
2016-04,1.0026993982833325
2016-05,1.0153246025252884
2016-06,1.0009109212401244
2016-07,1.0356098007533154
2016-08,0.9987807571009807
2016-09,0.9987655488606827
2016-10,0.9805743210909655
2016-11,1.034174521829295
2016-12,1.0182007624418659
2017-01,1.0178843581983825
2017-02,1.0371981600668163
2017-03,0.9996108028647306
2017-04,1.0090912087488546
2017-05,1.0115762512463287
2017-06,1.0048137752078126
2017-07,1.0193488260011019
2017-08,1.0005464330198532
2017-09,1.0193029785621677
2017-10,1.0221881350661512
2017-11,1.0280826278065633
2017-12,1.0098316305942705
2018-01,1.0561787041255282
2018-02,0.9610526281206323
2018-03,0.9731155013994434
2018-04,1.0027187749953683
2018-05,1.0216083418545836
2018-06,1.0048424362676078
2018-07,1.0360215561728991
2018-08,1.0302632112767482
2018-09,1.0042942874264618
2018-10,0.9305966439063037
2018-11,1.0178593566547798
2018-12,0.9082231053200275
2019-01,1.0786844016658261
2019-02,1.0297288893439271
2019-03,1.0179242562495885
2019-04,1.039313498313738
2019-05,0.9342222686331646
2019-06,1.0689301639982407
2019-07,1.013128152166958
2019-08,0.9819083727594761
2019-09,1.0171811779310207
2019-10,1.020431770513684
2019-11,1.0340470377145
2019-12,1.02858981890573
2020-01,0.998371907180951
2020-02,0.9158895163615969
2020-03,0.8748807175910718
2020-04,1.126844038165279
2020-05,1.0452818196655582
2020-06,1.0183883965139242
2020-07,1.0551013214804437
2020-08,1.0700646669017178
2020-09,0.960772029821577
2020-10,0.9723342137786203
2020-11,1.107545635443859
2020-12,1.03712145909357
2021-01,0.9888633392445548
2021-02,1.0260914513774484
2021-03,1.0424386325331652
2021-04,1.0524253213475585
2021-05,1.005486488670607
2021-06,1.0222140095658347
2021-07,1.0227480548283887
2021-08,1.0289904162554386
2021-09,0.9524308311980989
2021-10,1.0691438364006065
2021-11,0.9916662938152538
2021-12,1.0436129134620649
2022-01,0.9474148349726061
2022-02,0.9686395080540917
2022-03,1.0357732883715463
2022-04,0.9120432881956569
2022-05,1.0000531777046446
2022-06,0.9160800000661732
2022-07,1.09111639173021
2022-08,0.9575598717270016
2022-09,0.9066043279867256
2022-10,1.079863413837009
2022-11,1.0537528933524931
2022-12,0.9410285259252695
2023-01,1.061752857834679
2023-02,0.9738875060681814
2023-03,1.035051612577109
2023-04,1.014642341662481
2023-05,1.002482347368193
2023-06,1.0647274649042346
2023-07,1.0311389323550109
2023-08,0.982283609929146
2023-09,0.9512806325343751
2023-10,0.978020311262017
2023-11,1.0891792687819701
2023-12,1.0442292311563601
2024-01,1.0158957075989916
2024-02,1.0517206406237232
2024-03,1.031018779915343
2024-04,0.9583849282621013
2024-05,1.048021190151199
2024-06,1.0346698012830833
2024-07,1.0113213168878687
2024-08,1.0228347069366304
2024-09,1.0201968840906013
2024-10,0.9901032566968483
2024-11,1.0573012954820988
2024-12,1.0031015886434487
